height,weight,overall_rating,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,age
177.8,161,59.0,left,medium,medium,53.0,48.0,45.0,51.0,34.0,51.0,46.0,28.0,42.0,44.0,71.0,86.0,74.0,63.0,71.0,57.0,63.0,82.0,51.0,49.0,51.0,41.0,20.0,39.0,50.0,62.0,67.0,63.0,22
187.96,172,73.0,right,medium,medium,54.0,37.0,73.0,66.0,22.0,47.0,38.0,45.0,67.0,59.0,65.0,69.0,60.0,70.0,58.0,57.0,80.0,53.0,76.0,33.0,77.0,68.0,39.0,49.0,47.0,74.0,75.0,76.0,31
175.26,152,67.0,left,high,medium,64.0,65.0,50.0,66.0,69.0,68.0,69.0,58.0,53.0,74.0,79.0,76.0,79.0,67.0,79.0,71.0,65.0,78.0,62.0,69.0,63.0,36.0,67.0,53.0,63.0,25.0,30.0,24.0,27
180.34,168,67.0,left,medium,medium,66.0,31.0,67.0,65.0,34.0,57.0,60.0,47.0,57.0,65.0,67.0,71.0,72.0,66.0,71.0,69.0,80.0,67.0,75.0,59.0,72.0,66.0,57.0,57.0,52.0,68.0,69.0,69.0,34
190.5,181,63.0,left,low,medium,55.0,30.0,76.0,58.0,37.0,51.0,49.0,35.0,55.0,59.0,32.0,32.0,48.0,67.0,46.0,49.0,62.0,52.0,82.0,34.0,79.0,73.0,54.0,58.0,23.0,61.0,66.0,63.0,38
180.34,161,71.0,right,medium,high,58.0,62.0,70.0,79.0,36.0,60.0,47.0,50.0,63.0,77.0,62.0,64.0,61.0,64.0,58.0,71.0,72.0,78.0,70.0,56.0,85.0,67.0,49.0,63.0,45.0,58.0,73.0,67.0,26
182.88,179,76.0,right,medium,low,47.0,85.0,85.0,65.0,82.0,56.0,70.0,40.0,32.0,75.0,54.0,40.0,60.0,75.0,62.0,75.0,75.0,30.0,69.0,56.0,47.0,20.0,86.0,77.0,80.0,17.0,19.0,16.0,36
175.26,163,69.0,right,medium,medium,52.0,52.0,46.0,71.0,51.0,63.0,67.0,68.0,69.0,70.0,66.0,65.0,72.0,73.0,80.0,74.0,62.0,77.0,72.0,58.0,77.0,75.0,58.0,68.0,51.0,55.0,70.0,62.0,30
175.26,154,65.0,right,medium,high,62.0,49.0,52.0,68.0,53.0,66.0,52.0,57.0,71.0,69.0,76.0,75.0,76.0,68.0,73.0,71.0,73.0,62.0,58.0,61.0,68.0,61.0,47.0,72.0,67.0,57.0,62.0,60.0,22
172.72,148,69.0,right,medium,medium,67.0,66.0,41.0,69.0,67.0,72.0,72.0,67.0,67.0,74.0,69.0,61.0,77.0,65.0,80.0,66.0,62.0,65.0,53.0,67.0,54.0,51.0,70.0,69.0,66.0,32.0,43.0,39.0,32
180.34,163,70.0,right,low,medium,44.0,38.0,66.0,60.0,41.0,41.0,33.0,40.0,52.0,45.0,45.0,64.0,56.0,56.0,55.0,33.0,73.0,66.0,79.0,23.0,72.0,64.0,22.0,55.0,41.0,70.0,77.0,78.0,31
180.34,170,74.0,right,high,medium,74.0,71.0,54.0,73.0,59.0,80.0,58.0,56.0,66.0,77.0,83.0,79.0,78.0,68.0,69.0,84.0,77.0,68.0,69.0,74.0,78.0,41.0,75.0,64.0,48.0,21.0,24.0,14.0,27
180.34,170,80.0,right,medium,medium,80.0,63.0,51.0,85.0,78.0,84.0,83.0,85.0,80.0,87.0,65.0,65.0,77.0,68.0,77.0,86.0,73.0,65.0,69.0,86.0,56.0,59.0,69.0,86.0,80.0,40.0,41.0,35.0,31
177.8,152,75.0,left,medium,medium,75.0,61.0,56.0,68.0,61.0,83.0,73.0,62.0,64.0,78.0,88.0,92.0,85.0,70.0,69.0,74.0,62.0,74.0,59.0,63.0,45.0,21.0,71.0,68.0,68.0,14.0,19.0,23.0,25
195.58,212,68.0,right,high,medium,48.0,39.0,65.0,66.0,38.0,65.0,58.0,41.0,63.0,66.0,49.0,60.0,59.0,66.0,32.0,65.0,33.0,68.0,96.0,55.0,70.0,70.0,41.0,62.0,47.0,64.0,66.0,63.0,27
180.34,161,70.0,left,high,low,71.0,73.0,64.0,65.0,63.0,74.0,68.0,73.0,62.0,68.0,79.0,78.0,73.0,65.0,68.0,69.0,67.0,65.0,65.0,65.0,43.0,25.0,65.0,69.0,65.0,21.0,28.0,29.0,26
177.8,181,69.0,right,medium,low,69.0,53.0,59.0,62.0,57.0,76.0,69.0,61.0,59.0,72.0,81.0,78.0,80.0,67.0,77.0,72.0,76.0,65.0,62.0,64.0,74.0,55.0,64.0,66.0,55.0,57.0,58.0,59.0,27
170.18,143,69.0,right,medium,medium,55.0,61.0,56.0,66.0,55.0,76.0,49.0,38.0,60.0,73.0,79.0,76.0,79.0,70.0,78.0,61.0,66.0,63.0,56.0,43.0,45.0,38.0,67.0,67.0,54.0,44.0,34.0,31.0,20
182.88,174,77.0,right,high,high,72.0,81.0,65.0,75.0,73.0,83.0,79.0,70.0,53.0,78.0,85.0,86.0,78.0,79.0,77.0,82.0,65.0,74.0,56.0,86.0,53.0,29.0,80.0,69.0,71.0,17.0,19.0,23.0,24
185.42,179,69.0,left,medium,medium,35.0,23.0,69.0,53.0,29.0,45.0,30.0,28.0,33.0,52.0,53.0,65.0,47.0,53.0,54.0,42.0,74.0,57.0,79.0,20.0,76.0,69.0,32.0,29.0,39.0,71.0,73.0,71.0,26
187.96,163,68.0,left,medium,medium,65.0,58.0,37.0,74.0,56.0,70.0,78.0,78.0,72.0,73.0,63.0,64.0,65.0,58.0,60.0,84.0,63.0,70.0,68.0,74.0,50.0,47.0,69.0,63.0,55.0,52.0,57.0,50.0,23
182.88,163,66.0,right,medium,medium,65.0,33.0,56.0,65.0,33.0,64.0,36.0,29.0,53.0,66.0,75.0,75.0,72.0,61.0,63.0,46.0,65.0,58.0,62.0,31.0,68.0,56.0,35.0,40.0,43.0,69.0,70.0,73.0,18
180.34,172,78.0,right,high,high,62.0,45.0,78.0,75.0,51.0,65.0,42.0,48.0,77.0,74.0,62.0,64.0,65.0,75.0,60.0,55.0,80.0,75.0,76.0,59.0,76.0,82.0,50.0,67.0,64.0,80.0,80.0,80.0,39
185.42,165,72.0,right,medium,medium,67.0,33.0,69.0,72.0,41.0,64.0,72.0,55.0,61.0,68.0,76.0,76.0,72.0,73.0,66.0,69.0,59.0,77.0,69.0,58.0,73.0,65.0,62.0,60.0,36.0,74.0,72.0,77.0,26
172.72,146,77.0,right,medium,medium,83.0,64.0,35.0,80.0,74.0,78.0,85.0,86.0,81.0,79.0,76.0,68.0,87.0,81.0,84.0,75.0,68.0,65.0,46.0,73.0,28.0,35.0,69.0,80.0,66.0,23.0,24.0,27.0,27
190.5,179,67.0,left,medium,medium,42.0,18.0,68.0,51.0,33.0,48.0,62.0,60.0,65.0,50.0,55.0,65.0,55.0,60.0,55.0,65.0,69.0,65.0,75.0,65.0,64.0,65.0,33.0,24.0,39.0,69.0,73.0,69.0,23
190.5,185,80.0,left,medium,medium,71.0,35.0,81.0,75.0,49.0,44.0,74.0,74.0,77.0,69.0,48.0,65.0,41.0,80.0,45.0,77.0,59.0,50.0,84.0,59.0,77.0,81.0,41.0,63.0,64.0,79.0,83.0,82.0,27
190.5,190,67.0,right,medium,medium,57.0,38.0,66.0,57.0,33.0,49.0,31.0,38.0,56.0,53.0,69.0,70.0,46.0,64.0,58.0,59.0,77.0,55.0,78.0,44.0,67.0,65.0,38.0,51.0,45.0,66.0,71.0,66.0,26
177.8,157,63.0,right,medium,medium,60.0,60.0,53.0,63.0,56.0,65.0,42.0,53.0,48.0,61.0,73.0,78.0,71.0,61.0,71.0,63.0,66.0,43.0,53.0,61.0,38.0,43.0,58.0,54.0,54.0,26.0,31.0,27.0,29
182.88,179,64.0,right,medium,medium,52.0,49.0,57.0,67.0,43.0,66.0,50.0,46.0,61.0,65.0,71.0,74.0,67.0,66.0,59.0,69.0,66.0,77.0,78.0,53.0,64.0,63.0,59.0,59.0,51.0,59.0,67.0,63.0,25
182.88,172,71.0,right,medium,medium,64.0,61.0,70.0,75.0,60.0,73.0,67.0,59.0,69.0,74.0,70.0,74.0,67.0,72.0,69.0,73.0,69.0,73.0,76.0,71.0,82.0,50.0,63.0,75.0,75.0,50.0,69.0,51.0,34
175.26,141,69.0,right,medium,medium,39.0,49.0,52.0,75.0,47.0,70.0,55.0,46.0,74.0,74.0,78.0,75.0,84.0,74.0,82.0,49.0,74.0,77.0,46.0,44.0,75.0,69.0,46.0,69.0,41.0,51.0,66.0,60.0,26
190.5,168,62.0,left,medium,medium,52.0,33.0,69.0,63.0,52.0,61.0,54.0,48.0,61.0,65.0,64.0,69.0,61.0,63.0,59.0,61.0,62.0,72.0,67.0,54.0,59.0,59.0,59.0,61.0,57.0,47.0,59.0,43.0,23
180.34,170,69.0,right,high,low,71.0,49.0,55.0,77.0,70.0,73.0,63.0,73.0,75.0,75.0,60.0,61.0,69.0,67.0,64.0,67.0,60.0,41.0,74.0,69.0,60.0,60.0,65.0,74.0,62.0,37.0,63.0,67.0,33
182.88,170,65.0,left,medium,medium,63.0,34.0,66.0,62.0,53.0,56.0,43.0,47.0,61.0,62.0,54.0,57.0,55.0,66.0,58.0,65.0,61.0,67.0,68.0,51.0,69.0,71.0,51.0,56.0,61.0,64.0,66.0,65.0,30
180.34,154,62.0,right,medium,medium,58.0,43.0,55.0,54.0,31.0,52.0,48.0,31.0,32.0,57.0,75.0,72.0,67.0,43.0,74.0,35.0,69.0,74.0,59.0,36.0,59.0,62.0,31.0,45.0,39.0,64.0,63.0,62.0,20
182.88,174,62.0,right,medium,medium,62.0,30.0,52.0,69.0,39.0,44.0,47.0,32.0,66.0,53.0,71.0,77.0,71.0,62.0,69.0,39.0,87.0,75.0,71.0,38.0,62.0,57.0,33.0,53.0,69.0,58.0,65.0,64.0,31
177.8,148,60.0,right,medium,medium,57.0,22.0,62.0,74.0,38.0,64.0,49.0,62.0,66.0,68.0,63.0,64.0,66.0,64.0,67.0,62.0,72.0,64.0,71.0,46.0,68.0,34.0,26.0,67.0,56.0,56.0,54.0,56.0,33
190.5,187,66.0,left,medium,medium,43.0,36.0,69.0,54.0,44.0,58.0,68.0,58.0,64.0,55.0,34.0,32.0,55.0,63.0,36.0,65.0,49.0,64.0,77.0,47.0,72.0,73.0,35.0,55.0,52.0,65.0,70.0,61.0,33
190.5,214,75.0,left,medium,medium,53.0,76.0,79.0,64.0,78.0,61.0,52.0,67.0,50.0,68.0,53.0,67.0,34.0,71.0,32.0,87.0,44.0,68.0,93.0,76.0,82.0,32.0,73.0,58.0,72.0,12.0,42.0,22.0,32
175.26,154,66.0,left,medium,low,54.0,65.0,73.0,60.0,63.0,67.0,81.0,77.0,52.0,65.0,75.0,74.0,72.0,67.0,72.0,53.0,60.0,63.0,60.0,68.0,48.0,25.0,69.0,58.0,59.0,22.0,19.0,18.0,26
187.96,179,69.0,right,medium,medium,42.0,28.0,68.0,60.0,36.0,51.0,28.0,31.0,45.0,55.0,63.0,66.0,45.0,64.0,50.0,74.0,67.0,70.0,77.0,65.0,67.0,72.0,31.0,33.0,46.0,70.0,75.0,65.0,23
180.34,187,71.0,right,high,high,58.0,28.0,70.0,58.0,29.0,60.0,37.0,35.0,54.0,60.0,60.0,64.0,56.0,68.0,66.0,71.0,83.0,65.0,83.0,36.0,70.0,72.0,42.0,51.0,38.0,73.0,72.0,70.0,36
177.8,157,55.0,right,medium,medium,48.0,41.0,52.0,58.0,32.0,54.0,37.0,42.0,50.0,58.0,72.0,70.0,69.0,53.0,72.0,49.0,59.0,61.0,66.0,31.0,59.0,52.0,35.0,42.0,40.0,55.0,59.0,59.0,23
175.26,161,66.0,right,medium,high,62.0,58.0,53.0,65.0,51.0,63.0,61.0,67.0,59.0,64.0,78.0,79.0,72.0,73.0,71.0,72.0,70.0,78.0,65.0,57.0,66.0,61.0,62.0,59.0,72.0,51.0,64.0,53.0,29
175.26,157,62.0,right,medium,medium,60.0,29.0,52.0,63.0,47.0,58.0,53.0,36.0,58.0,61.0,67.0,61.0,68.0,67.0,71.0,53.0,66.0,67.0,58.0,48.0,64.0,64.0,50.0,62.0,45.0,61.0,61.0,64.0,33
180.34,165,68.0,right,high,medium,71.0,58.0,48.0,78.0,67.0,69.0,81.0,76.0,76.0,75.0,47.0,41.0,56.0,70.0,68.0,71.0,46.0,40.0,63.0,70.0,50.0,51.0,64.0,76.0,66.0,42.0,46.0,39.0,33
172.72,152,78.0,right,high,medium,84.0,28.0,63.0,74.0,28.0,69.0,78.0,38.0,68.0,79.0,77.0,78.0,78.0,78.0,67.0,74.0,82.0,79.0,69.0,39.0,76.0,80.0,46.0,64.0,23.0,75.0,78.0,82.0,25
182.88,181,66.0,left,medium,medium,75.0,58.0,53.0,73.0,58.0,69.0,72.0,72.0,68.0,70.0,55.0,54.0,61.0,69.0,57.0,78.0,68.0,67.0,78.0,74.0,60.0,45.0,67.0,69.0,70.0,41.0,49.0,44.0,34
180.34,159,76.0,right,high,low,69.0,78.0,76.0,69.0,73.0,75.0,69.0,68.0,60.0,72.0,79.0,82.0,79.0,74.0,69.0,79.0,90.0,77.0,70.0,72.0,54.0,44.0,80.0,69.0,74.0,28.0,32.0,33.0,31
177.8,154,63.0,right,medium,medium,57.0,35.0,54.0,67.0,39.0,60.0,46.0,60.0,60.0,65.0,72.0,66.0,77.0,68.0,77.0,56.0,61.0,76.0,33.0,50.0,54.0,61.0,58.0,66.0,60.0,41.0,61.0,45.0,25
175.26,159,66.0,right,high,medium,69.0,63.0,45.0,66.0,54.0,74.0,64.0,48.0,61.0,70.0,76.0,75.0,70.0,50.0,69.0,66.0,42.0,62.0,65.0,56.0,46.0,19.0,53.0,64.0,46.0,31.0,30.0,31.0,28
182.88,174,66.0,right,medium,high,37.0,31.0,68.0,62.0,42.0,52.0,33.0,41.0,57.0,58.0,61.0,66.0,63.0,63.0,59.0,71.0,75.0,58.0,73.0,45.0,73.0,62.0,41.0,45.0,62.0,65.0,66.0,64.0,24
177.8,163,78.0,left,medium,medium,78.0,71.0,63.0,83.0,68.0,76.0,84.0,85.0,85.0,83.0,66.0,61.0,70.0,75.0,73.0,83.0,64.0,68.0,69.0,82.0,63.0,63.0,77.0,84.0,79.0,60.0,62.0,52.0,30
177.8,161,70.0,right,high,medium,66.0,68.0,59.0,68.0,68.0,78.0,72.0,47.0,62.0,74.0,83.0,81.0,82.0,75.0,76.0,72.0,75.0,70.0,56.0,65.0,55.0,22.0,70.0,67.0,59.0,24.0,27.0,25.0,27
180.34,187,84.0,left,high,medium,80.0,85.0,68.0,83.0,73.0,84.0,80.0,84.0,78.0,84.0,84.0,85.0,72.0,83.0,59.0,94.0,72.0,84.0,90.0,90.0,84.0,55.0,83.0,80.0,78.0,33.0,41.0,28.0,30
177.8,172,67.0,right,medium,medium,40.0,70.0,68.0,66.0,60.0,65.0,54.0,53.0,50.0,66.0,59.0,59.0,71.0,73.0,68.0,64.0,64.0,51.0,64.0,63.0,31.0,37.0,73.0,66.0,68.0,21.0,32.0,29.0,28
172.72,168,74.0,right,high,medium,72.0,79.0,62.0,74.0,67.0,74.0,72.0,75.0,69.0,77.0,67.0,69.0,77.0,77.0,76.0,75.0,67.0,74.0,79.0,74.0,68.0,48.0,77.0,78.0,74.0,35.0,40.0,33.0,34
185.42,187,65.0,right,low,medium,41.0,45.0,57.0,64.0,38.0,44.0,51.0,55.0,61.0,57.0,30.0,31.0,25.0,70.0,54.0,64.0,32.0,56.0,87.0,42.0,75.0,76.0,48.0,59.0,47.0,52.0,77.0,53.0,33
172.72,154,71.0,left,high,medium,79.0,43.0,67.0,75.0,43.0,69.0,76.0,69.0,76.0,66.0,67.0,73.0,76.0,72.0,76.0,76.0,63.0,63.0,73.0,73.0,77.0,71.0,67.0,71.0,60.0,72.0,74.0,71.0,39
190.5,181,76.0,right,high,medium,55.0,77.0,81.0,59.0,68.0,76.0,65.0,67.0,47.0,74.0,76.0,81.0,64.0,72.0,53.0,84.0,65.0,80.0,82.0,79.0,78.0,29.0,75.0,58.0,61.0,25.0,37.0,22.0,25
187.96,172,61.0,left,medium,medium,48.0,46.0,70.0,65.0,45.0,58.0,32.0,52.0,62.0,59.0,51.0,41.0,40.0,60.0,42.0,65.0,57.0,64.0,75.0,57.0,74.0,56.0,34.0,41.0,53.0,61.0,62.0,59.0,32
175.26,148,78.0,left,high,high,70.0,78.0,74.0,71.0,82.0,84.0,84.0,76.0,65.0,82.0,86.0,77.0,91.0,85.0,77.0,75.0,68.0,67.0,55.0,77.0,63.0,36.0,82.0,72.0,74.0,20.0,21.0,18.0,29
182.88,163,67.0,right,low,high,40.0,35.0,67.0,60.0,27.0,49.0,26.0,43.0,64.0,58.0,50.0,46.0,55.0,60.0,62.0,48.0,66.0,33.0,75.0,43.0,78.0,70.0,34.0,47.0,42.0,66.0,67.0,65.0,33
175.26,152,78.0,left,medium,low,78.0,73.0,43.0,76.0,64.0,82.0,77.0,66.0,67.0,83.0,81.0,79.0,85.0,75.0,82.0,57.0,41.0,73.0,52.0,73.0,48.0,26.0,76.0,72.0,68.0,35.0,33.0,31.0,26
187.96,187,66.0,right,medium,high,47.0,23.0,63.0,57.0,30.0,47.0,35.0,30.0,46.0,58.0,53.0,67.0,59.0,64.0,52.0,45.0,65.0,64.0,79.0,23.0,65.0,61.0,38.0,36.0,45.0,60.0,73.0,72.0,23
180.34,165,56.0,right,medium,medium,48.0,33.0,63.0,63.0,39.0,57.0,53.0,52.0,60.0,63.0,62.0,53.0,61.0,70.0,55.0,57.0,60.0,61.0,70.0,52.0,66.0,56.0,25.0,52.0,26.0,55.0,59.0,54.0,31
172.72,159,67.0,left,medium,low,66.0,61.0,55.0,69.0,32.0,67.0,69.0,66.0,65.0,68.0,65.0,66.0,82.0,69.0,62.0,70.0,63.0,70.0,70.0,61.0,69.0,52.0,63.0,71.0,63.0,48.0,52.0,47.0,28
185.42,190,65.0,right,medium,high,58.0,55.0,62.0,65.0,51.0,54.0,44.0,43.0,63.0,62.0,54.0,41.0,54.0,60.0,45.0,64.0,65.0,64.0,86.0,61.0,80.0,63.0,41.0,62.0,52.0,62.0,64.0,63.0,35
172.72,148,63.0,right,medium,high,60.0,52.0,56.0,66.0,35.0,63.0,52.0,58.0,64.0,65.0,75.0,68.0,72.0,62.0,71.0,64.0,83.0,74.0,56.0,54.0,91.0,62.0,56.0,61.0,53.0,58.0,59.0,61.0,31
190.5,194,65.0,right,low,medium,27.0,28.0,69.0,52.0,28.0,35.0,25.0,32.0,52.0,48.0,49.0,46.0,40.0,63.0,56.0,47.0,62.0,57.0,83.0,25.0,79.0,61.0,31.0,38.0,35.0,67.0,63.0,54.0,35
175.26,172,63.0,left,low,medium,78.0,58.0,66.0,68.0,61.0,60.0,83.0,75.0,72.0,69.0,29.0,29.0,45.0,67.0,64.0,86.0,75.0,34.0,70.0,68.0,64.0,69.0,47.0,70.0,82.0,68.0,68.0,64.0,38
175.26,146,63.0,right,medium,high,54.0,51.0,54.0,67.0,56.0,62.0,64.0,67.0,62.0,64.0,75.0,72.0,74.0,62.0,76.0,69.0,72.0,74.0,66.0,64.0,57.0,53.0,55.0,66.0,43.0,44.0,55.0,47.0,24
182.88,154,62.0,left,low,high,61.0,11.0,65.0,67.0,11.0,57.0,47.0,52.0,62.0,62.0,57.0,58.0,70.0,63.0,61.0,58.0,56.0,66.0,72.0,41.0,68.0,58.0,44.0,53.0,57.0,60.0,62.0,53.0,31
177.8,159,77.0,right,high,medium,79.0,76.0,48.0,67.0,75.0,82.0,86.0,77.0,75.0,81.0,77.0,76.0,84.0,69.0,78.0,83.0,65.0,78.0,66.0,82.0,64.0,44.0,74.0,71.0,66.0,46.0,59.0,56.0,26
180.34,168,78.0,right,medium,medium,78.0,71.0,46.0,81.0,72.0,81.0,79.0,75.0,74.0,82.0,78.0,77.0,77.0,75.0,79.0,75.0,75.0,69.0,59.0,76.0,52.0,54.0,73.0,78.0,70.0,36.0,62.0,54.0,30
182.88,179,68.0,right,medium,medium,45.0,39.0,62.0,68.0,29.0,59.0,34.0,32.0,64.0,66.0,78.0,79.0,44.0,70.0,57.0,55.0,72.0,71.0,77.0,38.0,70.0,70.0,42.0,52.0,43.0,69.0,70.0,65.0,23
177.8,165,64.0,right,high,high,57.0,45.0,58.0,63.0,44.0,61.0,51.0,56.0,61.0,63.0,81.0,79.0,68.0,65.0,75.0,65.0,78.0,67.0,78.0,56.0,73.0,65.0,46.0,58.0,52.0,65.0,62.0,63.0,25
177.8,165,71.0,right,medium,medium,47.0,54.0,67.0,76.0,53.0,70.0,50.0,42.0,72.0,75.0,71.0,69.0,69.0,70.0,75.0,74.0,60.0,76.0,75.0,62.0,83.0,72.0,62.0,69.0,51.0,68.0,73.0,66.0,22
190.5,176,60.0,right,medium,medium,35.0,64.0,61.0,48.0,51.0,59.0,45.0,35.0,41.0,58.0,64.0,68.0,59.0,55.0,69.0,60.0,52.0,50.0,70.0,58.0,32.0,16.0,55.0,51.0,57.0,21.0,20.0,18.0,21
167.64,128,63.0,left,medium,medium,56.0,44.0,49.0,59.0,58.0,66.0,58.0,60.0,53.0,64.0,82.0,80.0,90.0,58.0,86.0,57.0,84.0,62.0,33.0,47.0,46.0,30.0,55.0,58.0,51.0,26.0,27.0,25.0,23
177.8,154,65.0,right,high,medium,64.0,25.0,44.0,57.0,30.0,58.0,35.0,29.0,62.0,65.0,76.0,76.0,75.0,63.0,67.0,49.0,59.0,76.0,63.0,49.0,81.0,53.0,46.0,59.0,39.0,65.0,67.0,68.0,32
177.8,157,74.0,left,medium,low,74.0,62.0,54.0,72.0,56.0,81.0,61.0,56.0,66.0,77.0,81.0,84.0,82.0,68.0,78.0,63.0,70.0,72.0,70.0,54.0,56.0,32.0,60.0,75.0,70.0,24.0,23.0,22.0,24
182.88,176,62.0,right,medium,medium,61.0,34.0,66.0,56.0,34.0,40.0,44.0,30.0,55.0,57.0,61.0,48.0,31.0,53.0,46.0,47.0,74.0,51.0,72.0,25.0,71.0,54.0,27.0,54.0,33.0,55.0,61.0,63.0,32
190.5,187,73.0,right,high,medium,59.0,74.0,76.0,51.0,70.0,69.0,60.0,59.0,40.0,67.0,72.0,80.0,63.0,75.0,46.0,79.0,73.0,81.0,82.0,73.0,71.0,17.0,77.0,65.0,64.0,14.0,32.0,14.0,27
175.26,132,71.0,right,high,medium,67.0,44.0,40.0,68.0,53.0,78.0,59.0,57.0,66.0,76.0,87.0,84.0,91.0,68.0,82.0,57.0,83.0,76.0,43.0,52.0,60.0,48.0,68.0,62.0,54.0,38.0,41.0,39.0,25
180.34,172,61.0,left,high,medium,53.0,22.0,46.0,55.0,34.0,58.0,35.0,44.0,47.0,57.0,71.0,69.0,73.0,62.0,79.0,57.0,75.0,62.0,67.0,39.0,68.0,60.0,57.0,53.0,51.0,63.0,60.0,64.0,30
190.5,185,63.0,right,low,medium,36.0,27.0,65.0,56.0,23.0,31.0,37.0,34.0,60.0,56.0,36.0,30.0,30.0,50.0,49.0,58.0,55.0,54.0,78.0,31.0,83.0,63.0,39.0,38.0,42.0,59.0,62.0,58.0,35
187.96,154,68.0,right,high,medium,66.0,35.0,60.0,64.0,50.0,66.0,68.0,55.0,60.0,68.0,74.0,79.0,73.0,68.0,70.0,65.0,55.0,80.0,64.0,56.0,74.0,66.0,60.0,50.0,49.0,60.0,68.0,68.0,22
187.96,165,59.0,right,medium,medium,32.0,41.0,64.0,62.0,40.0,53.0,46.0,36.0,56.0,61.0,57.0,73.0,55.0,56.0,49.0,65.0,69.0,77.0,80.0,52.0,66.0,51.0,48.0,40.0,53.0,50.0,63.0,37.0,26
190.5,190,64.0,right,medium,medium,26.0,44.0,63.0,47.0,35.0,41.0,30.0,27.0,49.0,47.0,51.0,53.0,57.0,54.0,44.0,38.0,62.0,64.0,80.0,29.0,70.0,65.0,31.0,35.0,24.0,61.0,67.0,66.0,33
172.72,134,79.0,left,high,medium,82.0,64.0,44.0,75.0,53.0,87.0,84.0,64.0,60.0,78.0,92.0,85.0,94.0,81.0,93.0,80.0,73.0,68.0,38.0,77.0,42.0,41.0,81.0,76.0,56.0,32.0,34.0,40.0,28
177.8,163,70.0,right,medium,medium,74.0,67.0,58.0,78.0,69.0,71.0,71.0,65.0,74.0,72.0,73.0,74.0,74.0,69.0,70.0,73.0,81.0,68.0,67.0,70.0,61.0,64.0,64.0,73.0,78.0,59.0,58.0,50.0,31
175.26,152,67.0,left,high,low,62.0,53.0,49.0,62.0,60.0,72.0,65.0,61.0,52.0,68.0,91.0,92.0,84.0,62.0,80.0,70.0,67.0,72.0,53.0,62.0,41.0,31.0,57.0,59.0,54.0,27.0,26.0,17.0,28
180.34,187,73.0,right,high,medium,42.0,76.0,61.0,58.0,68.0,72.0,59.0,61.0,39.0,68.0,81.0,82.0,84.0,69.0,78.0,79.0,90.0,82.0,84.0,58.0,73.0,38.0,83.0,61.0,68.0,16.0,19.0,18.0,23
175.26,159,75.0,right,medium,high,58.0,47.0,67.0,78.0,31.0,73.0,33.0,43.0,73.0,77.0,74.0,70.0,75.0,79.0,80.0,80.0,76.0,85.0,71.0,66.0,80.0,83.0,67.0,71.0,54.0,76.0,78.0,77.0,27
187.96,176,69.0,right,medium,high,48.0,38.0,69.0,70.0,43.0,59.0,49.0,40.0,66.0,60.0,53.0,55.0,40.0,63.0,49.0,77.0,55.0,86.0,88.0,49.0,87.0,66.0,50.0,56.0,53.0,63.0,69.0,67.0,32
185.42,161,72.0,left,high,medium,53.0,73.0,78.0,65.0,64.0,69.0,50.0,49.0,54.0,73.0,75.0,76.0,73.0,69.0,65.0,73.0,91.0,64.0,71.0,66.0,67.0,30.0,71.0,58.0,63.0,22.0,21.0,20.0,26
182.88,165,80.0,right,medium,high,50.0,58.0,83.0,81.0,52.0,64.0,62.0,59.0,74.0,75.0,68.0,63.0,72.0,84.0,64.0,76.0,85.0,89.0,78.0,54.0,86.0,85.0,66.0,80.0,48.0,75.0,82.0,74.0,26
190.5,185,73.0,left,medium,medium,40.0,26.0,76.0,59.0,28.0,44.0,41.0,32.0,52.0,59.0,64.0,59.0,60.0,66.0,55.0,57.0,74.0,60.0,76.0,37.0,74.0,72.0,33.0,40.0,43.0,78.0,75.0,73.0,25
180.34,161,69.0,right,medium,low,58.0,66.0,64.0,72.0,55.0,70.0,74.0,73.0,70.0,71.0,54.0,48.0,58.0,69.0,65.0,72.0,54.0,47.0,61.0,74.0,64.0,41.0,71.0,68.0,69.0,33.0,43.0,25.0,31
182.88,161,66.0,left,medium,low,63.0,53.0,42.0,63.0,46.0,71.0,66.0,36.0,49.0,71.0,78.0,79.0,75.0,64.0,56.0,69.0,33.0,69.0,59.0,47.0,21.0,25.0,64.0,54.0,59.0,24.0,42.0,28.0,24
180.34,168,77.0,right,high,low,69.0,74.0,49.0,74.0,69.0,82.0,75.0,64.0,70.0,82.0,79.0,77.0,84.0,78.0,84.0,80.0,50.0,78.0,62.0,75.0,66.0,50.0,77.0,76.0,69.0,40.0,46.0,33.0,31
193.04,187,69.0,left,low,high,49.0,18.0,70.0,61.0,26.0,55.0,27.0,24.0,58.0,67.0,64.0,69.0,59.0,65.0,34.0,43.0,53.0,72.0,77.0,21.0,64.0,69.0,26.0,52.0,43.0,68.0,74.0,67.0,23
180.34,161,77.0,right,high,medium,76.0,38.0,66.0,72.0,48.0,76.0,68.0,44.0,69.0,74.0,84.0,90.0,78.0,70.0,74.0,68.0,76.0,90.0,74.0,60.0,76.0,72.0,68.0,56.0,48.0,72.0,78.0,78.0,30
